rid,age,race,latino,vote12,vote16,media,partyid,income,obama.th,trump.th,biden.th
7343,74,1,2,2,1,3,2,,40,85,15
7344,47,1,2,1,1,2,3,14,70,15,30
7345,61,4,2,1,,1,5,8,100,0,100
7346,72,1,2,1,1,3,2,,30,85,15
7347,,1,2,1,1,2,2,,0,,0
7348,27,1,2,2,,3,3,8,50,50,50
7349,53,2,2,1,,1,1,21,100,0,100
7350,50,1,2,2,,2,2,8,0,85,0
7351,60,1,2,1,,4,2,10,0,100,0
7352,35,1,2,1,1,3,2,16,85,30,60
7353,38,1,2,1,,,3,6,100,0,70
7354,35,1,2,1,,3,3,13,50,50,85
7355,46,3,1,2,,2,1,10,60,50,40
7356,59,6,2,1,,3,1,5,100,0,60
7357,60,1,2,1,1,2,2,3,,,
7358,52,3,1,1,1,2,3,22,70,0,70
7359,30,1,2,1,,2,2,1,0,100,0
7360,38,1,2,2,2,3,3,6,100,70,50
7361,54,1,2,2,2,3,5,18,0,60,
7362,46,1,2,1,1,4,2,21,85,15,70
7363,29,6,2,2,2,2,1,21,100,0,85
7364,37,3,1,1,1,3,3,16,70,15,60
7365,36,1,2,1,,2,3,12,90,10,75
7366,,,,,,3,,1,50,50,50
7367,62,1,2,1,,2,2,4,40,85,30
7368,77,2,2,1,1,1,3,17,100,0,100
7369,72,3,1,1,,2,3,7,30,100,0
7370,50,2,2,2,,,3,6,100,50,75
7371,33,4,2,1,1,,1,14,100,15,85
7372,20,1,2,2,,,2,21,0,60,0
7373,60,2,2,1,,2,1,,100,0,60
7374,40,1,2,2,,2,3,12,70,0,40
7375,53,1,2,2,2,1,3,22,85,0,70
7376,44,2,2,1,,1,3,20,50,100,0
7377,74,1,2,1,1,1,3,9,70,60,50
7378,77,1,2,1,,2,1,7,70,15,85
7379,32,1,2,1,,4,1,20,70,50,50
7380,35,2,2,2,2,1,3,1,70,50,100
7381,58,1,2,1,1,2,2,20,40,90,30
7382,76,1,2,1,,1,1,4,100,0,100
7383,44,1,2,1,,,2,21,75,90,30
7384,59,1,2,1,,,2,10,40,85,40
7385,,1,2,1,1,,1,,100,0,85
7386,64,1,2,1,,1,1,16,100,0,85
7387,40,1,2,1,,3,2,17,50,85,0
7388,60,5,2,1,,2,1,15,90,40,95
7389,18,1,2,2,,2,3,16,70,50,70
7390,51,1,2,1,1,3,2,1,50,,
7391,73,1,2,1,,2,2,1,0,100,0
7392,57,1,2,1,,2,2,17,30,85,15
7393,80,1,2,1,,,1,,85,0,85
7394,20,3,1,2,2,3,1,17,100,0,85
7395,50,1,2,1,2,2,1,3,100,0,100
7396,59,1,2,1,1,1,2,17,0,100,0
7397,46,6,2,1,2,,1,9,100,0,70
7398,39,1,2,1,,2,2,10,0,85,0
7399,58,3,1,1,1,3,1,,100,0,60
7400,23,4,2,1,,1,1,15,80,0,25
7401,66,1,2,1,,1,2,16,15,85,30
7402,67,1,2,1,1,2,2,21,30,100,0
7403,51,1,2,1,1,2,3,4,93,85,15
7404,,1,2,1,,1,2,19,15,85,15
7405,26,3,1,2,,4,3,2,0,100,0
7406,26,1,2,1,,3,3,15,85,30,70
7407,67,1,2,1,,1,2,9,0,100,0
7408,30,1,2,2,2,3,3,6,60,40,40
7409,19,1,2,2,2,,3,10,70,0,60
7410,70,1,2,1,1,1,3,4,70,0,70
7411,,1,2,1,,1,1,,90,0,70
7412,63,1,2,2,2,1,1,1,85,0,100
7413,70,1,2,1,1,2,3,9,85,0,70
7414,,,,2,2,,,,,,
7415,56,1,2,1,,2,3,1,15,100,0
7416,28,1,2,2,1,2,2,20,40,85,15
7417,47,3,1,1,,3,1,17,100,0,95
7418,48,1,2,1,,3,3,7,60,20,65
7419,65,1,2,1,1,1,2,,0,100,0
7420,72,1,2,1,1,4,2,15,0,70,50
7421,41,1,2,2,,4,1,5,100,50,100
7422,35,1,2,2,2,3,3,3,15,70,15
7423,68,1,2,1,,1,1,22,98,0,85
7424,42,2,2,1,,,1,20,100,0,100
7425,74,1,2,2,2,,3,,85,,70
7426,58,1,2,1,,,3,10,30,85,30
7427,50,1,2,1,1,1,2,21,30,70,15
7428,62,1,2,1,,1,2,1,0,100,0
7429,,1,2,1,,3,2,8,0,100,0
7430,27,4,2,2,,3,3,19,100,0,50
7431,58,1,2,1,,1,1,,100,0,85
7432,66,1,2,1,,2,1,11,85,15,85
7433,36,1,2,1,1,4,3,19,100,0,50
7434,58,1,2,2,,4,5,4,60,,50
7435,70,1,2,1,,2,1,9,,,
7436,33,1,2,1,,3,3,22,60,40,30
7437,59,1,2,1,2,2,3,2,100,50,
7438,51,1,2,1,1,3,2,13,60,0,70
7439,61,1,2,1,,2,2,8,0,100,0
7440,19,1,2,2,2,4,3,2,0,0,0
7441,23,1,2,2,1,1,1,16,80,0,60
7442,68,1,2,1,1,2,3,2,85,15,70
7443,70,1,2,1,,2,3,11,0,100,0
7444,43,4,2,1,1,3,2,15,10,85,0
7445,48,2,2,1,,2,1,1,85,30,85
7446,49,1,2,1,1,1,3,22,85,0,85
7447,59,1,2,1,,2,1,8,100,0,85
7448,42,2,2,1,2,3,1,7,100,15,70
7449,48,2,2,1,1,2,3,19,70,0,40
7450,66,3,1,1,,,3,1,100,0,85
7451,78,1,2,1,1,2,2,3,50,100,15
7452,51,1,2,1,,4,2,20,85,70,70
7453,44,6,2,1,,3,3,2,50,3,0
7454,48,5,2,2,2,1,2,22,85,0,70
7455,79,1,2,1,,2,2,10,15,85,0
7456,42,1,2,1,1,2,1,21,100,0,100
7457,45,1,2,1,,,1,17,85,0,85
7458,30,1,2,2,,4,2,1,70,70,70
7459,28,6,2,1,,3,5,13,60,0,15
7460,33,1,2,1,,1,1,6,100,30,85
7461,46,1,2,1,,1,2,14,0,100,0
7462,44,1,2,1,,2,3,11,100,0,85
7463,73,6,2,1,1,3,2,10,0,100,0
7464,73,1,2,1,,2,2,6,50,60,60
7465,71,1,2,1,1,2,1,9,85,0,70
7466,39,1,2,1,,2,2,22,40,85,15
7467,59,4,2,2,1,3,2,15,15,85,30
7468,19,6,2,2,,2,5,16,35,30,35
7469,64,1,2,1,,2,2,13,0,85,0
7470,,1,2,1,1,1,2,16,40,85,30
7471,24,2,2,2,2,3,3,3,85,0,0
7472,42,1,2,1,,4,3,6,65,50,60
7473,80,1,2,1,,2,3,,100,0,85
7474,36,1,2,1,,,5,6,70,0,35
7475,65,1,2,1,1,3,2,11,0,100,0
7476,26,3,1,1,,3,3,2,85,0,40
7477,18,3,1,2,,1,1,4,50,0,60
7478,73,1,2,1,,1,3,10,100,0,85
7479,19,6,2,2,,2,5,22,66,0,50
7480,79,1,2,1,,2,1,21,100,0,100
7481,50,1,2,1,2,3,3,9,40,15,60
7482,37,1,2,1,1,1,1,15,85,0,85
7483,80,1,2,1,1,2,1,19,100,0,100
7484,68,4,2,2,2,,2,3,30,15,60
7485,20,1,2,2,2,2,2,15,0,100,0
7486,39,1,2,1,,1,2,19,15,85,15
7487,33,1,2,1,,3,2,10,0,85,0
7488,62,1,2,1,,2,2,15,30,70,0
7489,50,1,2,2,2,,3,2,50,0,60
7490,77,1,2,1,1,,1,,85,0,100
7491,49,1,2,2,,3,5,13,50,0,30
7492,,1,2,1,1,4,2,,85,100,0
7493,51,1,2,2,2,2,3,5,50,40,40
7494,46,5,2,1,1,3,3,1,100,30,86
7495,38,1,2,1,1,2,2,18,15,100,15
7496,64,1,2,1,,3,2,9,0,70,40
7497,36,1,2,2,2,3,2,8,0,100,0
7498,,3,1,1,,3,2,12,70,30,15
7499,36,1,2,2,1,3,3,16,85,70,65
7500,25,1,2,2,,2,1,8,90,0,80
7501,37,3,1,1,1,2,3,4,85,0,70
7502,,1,2,2,,3,3,1,50,60,
7503,65,1,2,1,1,3,2,17,60,70,15
7504,72,1,2,1,,,1,9,85,0,60
7505,23,2,2,1,2,2,1,1,100,0,60
7506,39,6,2,1,,2,3,20,100,0,70
7507,74,1,2,1,1,2,1,16,70,70,30
7508,49,3,1,2,,,1,5,85,15,70
7509,80,1,2,2,,1,3,5,0,85,15
7510,56,3,1,1,1,1,1,8,85,0,100
7511,41,1,2,1,1,2,1,20,100,0,70
7512,61,1,2,1,2,2,3,6,100,0,60
7513,33,3,1,2,,,2,8,50,100,0
7514,,1,2,2,1,2,1,10,90,0,55
7515,65,1,2,1,,2,1,9,85,15,85
7516,79,1,2,1,1,2,3,,85,0,
7517,54,2,2,1,1,3,1,10,100,0,85
7518,75,1,2,1,1,2,3,6,90,0,85
7519,43,1,2,2,2,3,3,18,85,50,50
7520,66,1,2,1,,,3,21,100,0,85
7521,60,1,2,1,,2,3,1,60,0,70
7522,34,1,2,1,,2,3,8,35,0,30
7523,74,1,2,1,,,2,20,15,85,0
7524,60,3,1,1,1,3,1,11,100,0,60
7525,66,1,2,1,1,1,1,3,90,10,88
7526,55,3,1,1,,3,3,,30,60,50
7527,54,1,2,1,,3,1,21,90,35,70
7528,42,1,2,1,,2,3,17,100,0,100
7529,78,1,2,2,2,2,3,1,50,50,70
7530,65,1,2,1,,3,1,3,90,1,85
7531,63,1,2,1,,2,2,20,50,85,15
7532,51,1,2,1,,1,1,4,70,15,70
7533,33,1,2,1,,,3,11,70,0,60
7534,23,1,2,2,2,2,1,13,100,0,85
7535,27,1,2,1,1,3,1,1,100,0,70
7536,68,1,2,2,,,5,6,50,60,40
7537,42,2,2,1,,,5,1,85,0,85
7538,71,1,2,1,,3,2,10,15,100,40
7539,80,1,2,1,1,1,2,16,40,60,60
7540,27,4,2,1,,2,1,22,85,0,60
7541,57,2,2,1,,3,1,20,100,15,85
7542,42,1,2,1,,4,1,1,85,15,70
7543,67,1,2,2,,1,3,3,70,0,100
7544,68,1,2,1,,2,3,1,100,0,100
7545,26,2,2,2,1,3,1,10,100,30,60
7546,61,1,2,1,,3,5,20,30,50,50
7547,72,4,2,1,1,1,1,10,85,0,50
7548,76,1,2,1,,2,1,19,100,0,100
7549,53,1,2,1,1,3,2,15,40,40,0
7550,55,1,2,1,,2,2,19,100,30,70
7551,24,1,2,2,2,4,1,6,90,2,100
7552,61,1,2,1,1,2,1,17,100,0,85
7553,65,1,2,1,,,1,20,85,0,85
7554,36,1,2,1,,3,3,9,75,0,40
7555,80,1,2,1,,,2,14,10,100,10
7556,63,4,2,1,1,2,3,20,85,15,100
7557,,,,1,1,2,,,,,
7558,64,4,2,1,,1,1,12,100,0,100
7559,69,1,2,2,,,2,15,30,100,15
7560,44,1,2,1,1,2,2,12,40,85,40
7561,32,2,2,1,,2,2,15,100,40,60
7562,70,1,2,1,,2,3,13,60,70,60
7563,64,,,2,,2,2,,0,85,0
7564,58,1,2,1,,2,1,6,100,0,70
7565,23,1,2,2,2,4,3,4,70,15,70
7566,72,1,2,1,1,2,3,1,70,0,60
7567,67,3,1,1,,,1,1,100,50,100
7568,77,1,2,1,,2,1,,90,0,70
7569,21,1,2,2,2,,3,3,70,85,0
7570,65,1,2,1,1,2,1,20,100,0,85
7571,32,1,2,2,2,4,2,5,0,100,0
7572,50,1,2,1,1,2,3,3,0,100,15
7573,31,2,2,1,2,3,5,1,85,60,60
7574,80,1,2,1,,1,1,14,100,0,85
7575,41,1,2,1,1,1,1,18,90,0,70
7576,28,1,2,2,1,,3,4,60,0,50
7577,47,2,2,2,1,2,2,8,50,70,15
7578,79,1,2,1,1,1,2,4,0,85,
7579,70,1,2,1,,2,3,,70,,70
7580,30,3,1,1,,2,1,14,85,15,85
7581,31,1,2,2,,4,5,1,0,0,0
7582,77,,2,1,1,2,1,,100,0,100
7583,20,1,2,2,2,,3,4,100,60,50
7584,19,3,1,2,2,4,3,7,85,15,85
7585,27,3,1,2,,4,0,4,60,50,50
7586,40,1,2,1,1,2,1,17,100,0,70
7587,28,4,2,2,,3,2,19,40,60,40
7588,79,1,2,1,,2,3,7,70,70,40
7589,43,1,2,1,1,2,3,22,70,30,70
7590,39,1,2,2,,3,2,7,70,12,65
7591,61,1,2,1,1,2,2,22,0,100,0
7592,50,1,2,1,1,2,3,17,0,70,15
7593,64,1,2,1,1,1,3,,15,100,15
7594,74,1,2,1,,3,2,15,30,70,15
7595,31,1,2,1,1,1,3,5,30,0,15
7596,33,2,2,1,1,2,1,4,100,0,70
7597,31,1,2,2,,4,3,1,70,15,60
7598,70,1,2,1,,1,1,22,100,0,100
7599,47,1,2,2,,3,,13,50,60,
7600,58,1,2,1,1,3,1,2,70,30,50
7601,22,1,2,2,,3,3,8,75,35,35
7602,54,1,2,2,,3,2,5,50,100,30
7603,75,1,2,1,1,2,1,8,85,0,70
7604,63,1,2,1,1,1,2,,0,40,40
7605,71,1,2,2,2,2,2,8,0,100,0
7606,44,1,2,1,1,,2,8,50,85,60
7607,80,1,2,1,,2,1,9,100,0,85
7608,48,1,2,1,,,1,1,100,0,100
7609,72,1,2,1,,2,2,20,70,0,85
7610,31,1,2,1,1,3,1,1,100,60,85
7611,61,1,2,1,,2,1,11,85,0,85
7612,61,1,2,1,,1,2,18,30,60,30
7613,44,1,2,1,,,1,17,100,0,85
7614,51,3,1,1,,2,2,20,60,0,40
7615,43,1,2,2,2,4,3,6,0,85,0
7616,75,4,2,1,,2,1,6,100,0,100
7617,59,1,2,2,,1,3,20,85,0,70
7618,43,1,2,1,1,2,1,21,100,0,85
7619,78,1,2,1,1,2,2,22,60,0,85
7620,62,1,2,1,1,3,3,22,85,85,
7621,55,1,2,1,1,2,1,14,100,0,85
7622,26,4,2,1,,2,1,21,100,0,85
7623,72,1,2,1,1,2,2,16,50,85,30
7624,60,3,1,1,,,1,2,100,,
7625,80,1,2,1,,3,2,5,0,100,0
7626,19,1,2,2,,3,3,9,100,0,0
7627,20,3,1,2,,,1,4,85,50,50
7628,65,1,2,1,,1,2,6,15,100,15
7629,69,1,2,1,1,3,1,14,90,5,100
7630,45,3,1,,2,,1,14,100,0,70
7631,23,3,1,1,1,,1,20,100,60,40
7632,63,2,2,1,,1,1,11,100,0,100
7633,27,1,2,2,1,4,3,10,60,0,60
7634,71,1,2,1,1,2,2,1,60,100,50
7635,73,3,1,1,,2,3,19,100,0,100
7636,57,1,2,1,1,2,3,18,95,0,72
7637,56,1,2,1,,,1,18,100,0,85
7638,64,1,2,2,2,2,2,4,85,60,50
7639,29,3,1,2,,3,5,5,70,0,15
7640,48,1,2,1,1,2,1,7,100,0,85
7641,54,1,2,2,1,3,2,17,0,85,0
7642,21,1,2,2,2,,1,2,100,0,50
7643,53,1,2,1,1,3,2,19,40,85,15
7644,41,1,2,,,2,2,6,0,85,0
7645,27,3,1,1,1,3,1,19,100,15,85
7646,80,1,2,1,1,2,2,12,0,100,0
7647,78,1,2,1,1,2,2,7,0,100,0
7648,29,1,2,1,,,2,11,0,40,15
7649,74,1,2,2,,3,3,17,15,60,30
7650,45,2,2,1,,3,1,20,100,0,50
7651,54,1,2,1,,1,2,12,50,85,15
7652,59,3,1,2,,3,1,6,100,0,60
7653,65,1,2,1,1,2,1,12,100,0,85
7654,49,1,2,1,1,2,1,10,100,0,60
7655,69,1,2,1,,3,1,2,100,0,70
7656,36,1,2,1,1,2,1,21,100,0,70
7657,36,3,1,1,1,,3,15,70,0,60
7658,66,1,2,1,1,1,2,16,0,100,0
7659,59,,2,1,,,1,,100,0,100
7660,33,1,2,1,,2,1,20,85,0,70
7661,72,1,2,1,1,1,1,10,50,70,50
7662,68,1,2,1,1,1,1,6,100,0,85
7663,67,,2,1,,1,1,3,99,30,90
7664,51,2,2,1,1,3,1,21,100,0,85
7665,67,1,2,1,1,2,2,10,15,70,30
7666,50,1,2,1,1,3,3,21,90,0,75
7667,67,1,2,1,1,1,3,2,70,0,70
7668,68,2,2,1,2,,1,3,100,85,100
7669,67,2,2,1,1,2,1,11,85,30,85
7670,27,1,2,2,1,4,2,10,60,100,15
7671,67,2,2,1,1,3,1,13,85,0,85
7672,19,1,2,2,2,2,3,16,85,0,60
7673,63,3,1,1,2,3,5,2,50,50,50
7674,60,1,2,2,2,1,1,1,100,0,100
7675,39,1,2,2,,2,2,17,50,100,0
7676,38,1,2,1,,3,2,1,0,99,0
7677,36,2,2,1,1,3,3,,30,85,15
7678,46,4,2,2,,2,3,20,15,30,30
7679,36,1,2,1,1,2,2,17,0,100,0
7680,57,1,2,1,1,3,2,22,85,85,15
7681,32,1,2,,1,2,2,19,70,80,50
7682,61,1,2,1,1,2,2,15,70,15,60
7683,70,1,2,1,,1,2,9,10,95,0
7684,65,1,2,1,1,2,2,1,0,100,0
7685,71,1,2,1,1,2,2,17,15,70,15
7686,65,1,2,1,1,2,3,17,50,60,40
7687,65,1,2,2,,2,0,1,95,0,85
7688,75,1,2,1,,1,2,5,0,100,0
7689,39,1,2,2,2,3,3,14,90,0,80
7690,27,6,2,2,,,5,12,100,0,70
7691,64,2,2,1,1,3,1,1,100,70,100
7692,65,1,2,1,,,5,13,0,85,0
7693,56,1,2,1,,1,1,22,100,0,100
7694,50,1,2,1,,3,1,18,100,5,90
7695,75,1,2,1,1,,1,7,99,0,90
7696,66,1,2,1,,3,3,17,100,0,100
7697,27,1,2,2,2,,1,19,85,0,75
7698,41,1,2,1,,1,1,9,100,0,95
7699,60,1,2,1,1,2,3,2,85,15,85
7700,58,1,2,1,,1,3,,0,100,0
7701,74,1,2,2,2,3,3,3,70,30,50
7702,65,1,2,1,1,2,3,10,60,60,70
7703,63,1,2,1,1,1,2,,15,100,0
7704,27,3,1,1,,1,2,14,40,100,15
7705,48,1,2,1,,1,1,18,100,0,85
7706,38,1,2,1,,3,3,20,50,65,15
7707,63,1,2,1,1,2,3,16,11,100,0
7708,41,1,2,1,,2,3,18,55,2,70
7709,32,1,2,1,2,2,2,12,40,85,30
7710,63,2,2,1,1,2,1,11,100,0,100
7711,61,1,2,1,1,2,2,22,50,60,30
7712,44,4,2,1,,2,1,10,100,0,85
7713,31,1,2,2,,,3,2,70,70,30
7714,27,1,2,2,2,4,3,8,50,50,15
7715,28,3,1,2,,2,3,16,100,0,70
7716,79,1,2,1,,,3,15,60,70,60
7717,38,1,2,1,1,2,2,15,20,100,50
7718,59,,,1,1,2,3,,100,0,100
7719,59,1,2,2,2,2,2,11,0,100,0
7720,36,2,2,1,,,1,3,85,15,70
7721,53,2,2,1,,,1,1,100,40,85
7722,70,1,2,1,1,1,3,4,0,100,50
7723,50,1,2,1,1,3,3,17,65,90,40
7724,30,2,2,1,1,4,1,15,100,0,100
7725,66,1,2,1,1,2,2,,0,100,0
7726,65,1,2,1,1,2,5,5,100,0,70
7727,31,1,2,1,2,2,2,17,75,85,30
7728,80,1,2,1,,1,1,21,,,
7729,33,1,2,1,,2,1,21,100,0,70
7730,76,1,2,1,,1,3,8,100,0,100
7731,69,1,2,1,,,3,17,100,2,90
7732,48,1,2,1,1,2,1,16,100,0,80
7733,33,1,2,2,2,,3,21,70,15,50
7734,57,1,2,2,2,2,1,6,85,15,85
7735,36,2,2,2,2,,3,17,100,0,70
7736,77,1,2,1,1,1,1,13,85,0,85
7737,69,1,2,1,1,1,1,1,85,0,85
7738,79,1,2,2,,2,3,12,40,70,30
7739,37,2,2,1,,,3,19,85,0,75
7740,59,1,2,1,,2,1,11,100,0,100
7741,80,1,2,2,2,3,3,9,15,100,15
7742,32,1,2,2,2,2,3,9,15,85,0
7743,47,1,2,1,1,,1,11,70,30,60
7744,60,1,2,1,1,3,1,16,100,30,100
7745,23,1,2,2,,4,2,1,30,85,15
7746,51,2,2,1,,,1,22,100,0,100
7747,42,5,2,1,,3,1,15,100,15,30
7748,25,,2,2,,,3,16,85,0,70
7749,55,1,2,1,2,1,3,5,40,40,60
7750,72,1,2,1,,1,1,19,100,0,85
7751,58,1,2,1,1,1,3,10,50,60,15
7752,31,1,2,2,,,2,20,60,60,30
7753,78,1,2,1,,1,2,2,0,100,0
7754,56,1,2,2,,3,2,1,30,85,15
7755,71,1,2,1,1,1,3,19,70,0,70
7756,65,6,2,1,1,1,3,16,100,0,85
7757,69,1,2,1,,2,1,4,100,0,100
7758,50,1,2,2,1,1,1,21,100,0,85
7759,80,1,2,1,,3,2,14,0,100,0
7760,36,1,2,1,1,3,3,21,100,0,85
7761,44,1,2,1,,2,2,18,0,100,30
7762,53,6,2,1,1,1,2,4,70,15,60
7763,45,1,2,1,,,3,18,100,85,30
7764,25,1,2,2,1,,1,10,85,0,70
7765,52,1,2,1,,2,2,1,100,0,90
7766,34,2,2,1,1,3,1,5,100,0,85
7767,78,1,2,1,1,1,1,21,85,0,85
7768,45,3,1,1,,,3,19,85,15,70
7769,,,,2,,3,,,100,1,50
7770,23,2,2,2,,4,3,1,70,60,70
7771,51,1,2,2,,2,3,2,100,15,40
7772,80,1,2,1,,2,3,19,70,60,60
7773,72,2,2,1,,1,1,1,100,1,9
7774,41,1,2,1,1,3,1,1,90,10,70
7775,24,1,2,2,1,,3,20,100,0,70
7776,30,1,2,2,,2,3,6,100,0,100
7777,55,1,2,1,,2,1,16,100,85,85
7778,49,1,2,1,,2,1,2,60,40,60
7779,74,1,2,1,,2,2,14,15,100,0
7780,48,1,2,1,1,,3,20,60,85,15
7781,64,1,2,,,2,3,,100,0,70
7782,80,1,2,1,1,,2,8,15,85,48
7783,27,2,2,1,,3,3,9,60,40,40
7784,,1,2,,,1,,1,,,
7785,28,1,2,1,,2,3,13,70,70,40
7786,50,3,1,1,,1,3,10,50,30,70
7787,49,1,2,1,,3,2,19,50,85,30
7788,65,1,2,1,1,1,3,9,70,60,
7789,49,1,2,1,,1,3,18,85,0,70
7790,40,1,2,1,,1,2,20,0,100,0
7791,21,2,2,2,2,3,1,6,100,50,70
7792,69,1,2,1,,2,1,8,85,0,85
7793,68,1,2,1,1,2,1,9,100,0,85
7794,23,1,2,2,,3,2,4,0,100,0
7795,32,1,2,1,1,,1,14,85,0,85
7796,59,1,2,1,1,1,3,17,85,0,60
7797,51,2,2,1,,2,1,11,100,30,60
7798,52,1,2,1,,1,1,13,85,0,85
7799,22,3,1,2,2,3,3,4,100,15,60
7800,80,1,2,2,1,3,2,2,50,70,50
7801,47,3,1,2,,2,1,1,85,0,100
7802,67,1,2,1,1,1,3,16,85,0,85
7803,29,2,2,,2,2,3,2,100,0,100
7804,62,1,2,2,,1,2,1,0,100,0
7805,65,2,2,,1,3,2,5,50,60,0
7806,47,3,1,1,1,2,2,13,60,85,60
7807,20,5,2,2,,3,3,4,90,70,70
7808,30,3,1,1,1,,1,9,80,0,75
7809,72,1,2,1,1,3,3,11,85,15,70
7810,57,1,2,1,,3,2,5,50,85,50
7811,48,6,2,2,,,2,15,0,100,0
7812,70,1,2,1,1,3,1,17,100,15,100
7813,61,3,1,1,,1,1,18,100,40,85
7814,77,1,2,1,,2,1,17,100,0,100
7815,80,1,2,1,,2,3,5,85,0,70
7816,80,1,2,1,,1,2,17,0,100,15
7817,33,2,2,1,1,2,3,4,85,15,70
7818,18,3,1,2,,1,1,21,85,0,60
7819,32,1,2,1,1,2,1,10,85,0,70
7820,25,1,2,2,2,,3,21,60,40,40
7821,68,2,2,1,,3,1,1,100,60,100
7822,54,1,2,2,2,3,2,,30,100,30
7823,58,1,2,2,,3,3,15,15,60,20
7824,35,1,2,1,1,2,2,16,0,99,0
7825,27,1,2,2,2,1,1,14,85,0,80
7826,67,1,2,1,2,2,1,6,100,0,100
7827,65,1,2,1,,2,5,8,0,100,0
7828,80,1,2,1,1,1,2,3,60,85,50
7829,66,1,2,2,,2,2,10,5,99,30
7830,46,1,2,2,,4,3,4,0,100,0
7831,72,4,2,1,,3,3,20,70,15,
7832,80,1,2,1,,2,1,8,100,0,100
7833,63,1,2,1,1,2,1,13,100,0,70
7834,47,1,2,1,1,3,2,14,0,100,0
7835,72,1,2,1,,2,3,8,100,15,70
7836,61,1,2,1,2,2,3,18,40,85,30
7837,61,1,2,1,1,1,1,20,100,0,70
7838,26,1,2,2,,1,3,3,85,50,50
7839,48,1,2,1,1,3,1,18,60,10,50
7840,74,1,2,1,,2,2,7,50,70,15
7841,79,1,2,1,1,,2,1,15,85,30
7842,23,1,2,2,,2,2,20,30,70,30
7843,79,1,2,1,,2,2,14,0,100,15
7844,70,1,2,1,,2,2,22,0,100,0
7845,30,1,2,1,1,,1,22,70,0,70
7846,54,1,2,1,1,1,1,15,85,0,85
7847,68,2,2,1,,2,1,14,100,0,100
7848,47,5,2,1,,2,3,2,85,0,15
7849,50,2,2,1,,2,3,2,,,
7850,18,1,2,2,2,,2,17,25,55,35
7851,63,1,2,2,2,3,2,12,15,85,15
7852,74,1,2,1,1,1,1,17,85,0,85
7853,29,1,2,1,,3,3,3,60,0,50
7854,80,1,2,1,1,1,1,11,95,0,90
7855,60,1,2,1,,2,,4,85,70,60
7856,28,1,2,,1,4,3,15,70,60,40
7857,52,1,2,1,1,1,3,12,0,100,0
7858,37,1,2,1,1,2,1,18,85,0,85
7859,25,1,2,2,,2,2,9,5,98,0
7860,40,5,2,1,2,3,3,14,0,85,30
7861,27,2,2,1,,,1,,100,0,100
7862,49,1,2,1,,,3,15,85,30,60
7863,33,1,2,1,,2,2,15,0,80,0
7864,51,1,2,1,,2,3,12,25,70,15
7865,80,1,2,1,,2,3,19,90,0,80
7866,28,1,2,1,,3,1,16,100,0,85
7867,33,1,2,2,,,3,17,40,40,30
7868,28,1,2,1,1,,2,17,15,70,15
7869,64,1,2,1,1,2,1,12,85,0,60
7870,62,1,2,1,,1,1,17,100,0,100
7871,26,1,2,2,,2,3,13,0,50,50
7872,45,1,2,1,1,3,3,21,95,0,70
7873,79,1,2,1,,,1,11,85,0,85
7874,72,1,2,2,,2,1,14,85,0,70
7875,64,1,2,1,1,,2,9,30,100,30
7876,58,1,2,1,1,1,1,2,100,0,85
7877,50,1,2,1,,2,3,11,0,100,0
7878,54,1,2,1,,3,5,7,0,75,0
7879,33,1,2,2,2,2,2,13,40,100,0
7880,60,1,2,1,,4,3,20,85,85,40
7881,60,1,2,1,1,,1,6,100,0,100
7882,32,1,2,2,,2,3,13,60,0,40
7883,59,1,2,2,1,1,2,8,0,100,0
7884,64,1,2,1,,2,5,17,50,60,40
7885,23,2,2,2,,1,3,2,70,40,40
7886,21,2,2,2,,3,1,2,100,30,70
7887,72,1,2,1,1,1,1,5,50,40,60
7888,74,2,2,1,1,1,1,22,98,0,90
7889,34,1,2,1,,,3,15,85,60,
7890,62,1,2,1,,2,2,16,0,100,0
7891,56,1,2,1,,2,2,17,40,70,15
7892,19,1,2,2,,3,3,6,85,60,30
7893,64,1,2,1,,2,1,21,85,0,85
7894,61,1,2,1,1,,2,15,70,30,50
7895,72,1,2,1,,2,3,6,0,85,0
7896,37,1,2,2,1,,3,9,80,0,60
7897,37,1,2,2,,3,2,1,0,100,0
7898,66,1,2,1,2,2,2,1,40,70,40
7899,35,1,2,1,1,1,1,19,100,0,85
7900,46,2,2,1,,1,1,11,100,0,100
7901,73,1,2,1,1,2,1,16,100,15,85
7902,28,2,2,2,,3,1,10,85,0,40
7903,62,1,2,1,1,2,1,,100,0,85
7904,61,1,2,1,1,1,3,12,0,100,0
7905,31,1,2,1,1,2,2,11,0,100,0
7906,50,1,2,1,1,2,1,5,100,0,85
7907,45,1,2,2,,3,2,18,85,0,70
7908,67,1,2,1,,2,1,17,85,0,85
7909,51,1,2,1,,3,3,17,30,70,15
7910,71,1,2,1,1,2,3,18,70,0,70
7911,67,1,2,1,1,,5,1,45,80,40
7912,,1,2,1,1,,1,17,100,0,85
7913,64,1,2,1,1,3,2,3,0,70,50
7914,73,1,2,1,,2,1,6,85,0,85
7915,30,5,2,1,1,1,2,11,70,70,40
7916,73,1,2,1,,2,3,18,40,70,70
7917,35,6,2,1,,3,3,11,60,30,40
7918,80,,,1,1,2,1,1,100,0,97
7919,63,1,2,1,,1,2,17,50,100,0
7920,56,1,2,2,,2,3,19,85,0,70
